20533,9640
20555,9640
24473,9640
28369,9640
28789,9640
29334,9640
45426,9640
46806,9640
61803,9640
72306,9640
20533,9674
68815,9674
21936,9675
24418,9675
28369,9675
24147,9743
25678,9743
37822,9743
56930,9743
70714,9743
27304,9755
72528,9813
24521,9849
47142,9849
29334,9967
26890,10007
39692,10034
65513,10034
63732,10036
20533,10186
63074,10186
64576,10186
25363,10329
65513,10338
70382,10338
21250,10372
28219,10372
71400,10394
48527,10398
33682,10404
25513,10412
32982,10412
32987,10438
53756,10465
62068,10465
53756,10466
33682,10476
71400,10476
33682,10477
64227,10538
68078,10538
15844,10575
24224,10575
2,10583
3,10583
20881,10583
22040,10583
22593,10583
22659,10583
25412,10583
28241,10583
61895,10583
69993,10583
70448,10583
72467,10583
72805,10583
70714,10586
56913,10684
27590,10906
61895,10906
28789,10923
33682,10973
58692,11042
61895,11153
23100,11181
71400,11454
34630,11463
35374,11480
33682,11487
44013,11500
72635,11500
29334,11501
33162,11538
33682,11766
2,11804
20533,11804
20548,11804
20643,11804
20831,11804
21647,11804
21677,11804
22001,11804
22332,11804
22775,11804
22854,11804
22995,11804
23132,11804
23533,11804
23911,11804
24153,11804
24742,11804
25313,11804
25772,11804
27669,11804
27840,11804
28241,11804
29334,11804
29345,11804
34221,11804
34823,11804
36267,11804
39426,11804
44303,11804
46360,11804
48358,11804
52221,11804
60655,11804
64042,11804
65075,11804
66062,11804
70230,11804
62150,11815
62150,11816
27650,12000
20555,12065
20934,12065
21426,12065
35426,12065
37822,12065
43546,12065
49497,12065
54735,12065
56357,12065
65736,12065
66958,12065
20667,12070
20588,12090
50854,12090
63732,12090
70230,12090
26094,12099
24911,12170
34530,12233
26758,12249
49682,12270
65337,12337
24398,12405
22021,12434
53465,12457
53465,12458
2,12497
24147,12497
25157,12497
25313,12497
29345,12497
36085,12497
53347,12497
57251,12497
65109,12497
70230,12497
46341,12652
43099,12744
48527,12744
43099,12749
65398,12920
29334,12992
34175,13273
71400,13429
35991,13455
73795,13509
29334,13561
21422,13594
61979,13594
28241,13768
50831,13768
20763,13771
62136,13771
64606,13771
70379,13771
70715,13771
24147,13789
24889,13789
47813,13789
61515,13789
22210,14029
47606,14029
50447,14029
61895,14029
68683,14029
15844,14221
64576,14221
69453,14221
24254,14350
69453,14350
73478,14350
71165,14361
27203,14371
35688,14371
49497,14371
70230,14371
22689,14373
23141,14373
23675,14373
58477,14373
58742,14373
62068,14373
23675,14374
49497,14374
58477,14374
58742,14374
62068,14374
27203,14375
70230,14375
24911,14377
21394,14467
21585,14467
65398,14467
25754,14477
70382,14525
37826,14709
53003,14794
28638,14798
35220,14829
71177,14829
65513,14955
49026,14987
64646,15032
70616,15039
70616,15045
27590,15117
60360,15117
71165,15117
58212,15161
60009,15161
25363,15182
61895,15182
65940,15182
20667,15389
25476,15389
21762,15416
36090,15438
28789,15445
36159,15613
72252,15618
72269,15618
58495,15789
34530,15810
67599,15810
24774,15819
24774,15826
62859,15915
22513,15952
68519,15952
21056,15955
36147,15955
65513,15955
70007,15977
59092,16082
58011,16088
39320,16124
33877,16164
70230,16164
24163,16272
33877,16464
62136,16612
20627,16691
20763,16691
21983,16691
24147,16691
24254,16691
35948,16691
44303,16691
71583,16691
65109,16745
67599,16794
20780,16840
61037,16840
63431,16840
65353,16840
27203,16877
24366,16934
29334,16934
56930,16934
37822,16942
68815,17018
20655,17027
20655,17028
34162,17028
34630,17028
20655,17029
34162,17029
20655,17035
34630,17035
23297,17047
28207,17120
69183,17120
70230,17129
28207,17130
35426,17130
28207,17131
25002,17156
62150,17165
65109,17165
28789,17200
37822,17299
36941,17348
65353,17348
71667,17348
56930,17352
56930,17361
21851,17398
70201,17511
25303,17523
48154,17523
20837,17614
33162,17662
33775,17730
50854,17730
54598,17753
2,17863
62007,17897
28789,17931
62150,17997
58212,18022
37822,18113
64646,18187
58011,18262
27719,18272
71837,18305
62136,18328
65109,18328
70715,18328
71723,18331
1,18370
24860,18376
28789,18396
20548,18429
20555,18429
22775,18429
24147,18429
24521,18429
24742,18429
25403,18429
34396,18429
34630,18429
34959,18429
43546,18429
44303,18429
57501,18429
65075,18429
67675,18429
68648,18544
44388,18573
24911,18674
62150,18770
25678,18813
25840,18813
27840,18813
42708,18813
64042,18813
72805,18813
72890,18813
74377,18813
27203,18828
34530,18931
68946,18968
21178,18974
21328,18974
21401,18974
23911,18974
27203,18974
28789,18974
46341,18974
51292,18974
69039,18974
38149,18987
61037,19012
15844,19162
51292,19162
69039,19162
33682,19217
24521,19227
69676,19227
69039,19375
33178,19480
68137,19480
22775,19514
22907,19514
25653,19514
28729,19514
37224,19514
50416,19514
50458,19514
50474,19514
64620,19514
71387,19514
46341,19524
69039,19524
69417,19524
20831,19656
21988,19656
34823,19656
62510,19671
68648,19674
69183,19717
50400,19854
23132,19973
70115,19973
70598,20006
23512,20043
33877,20043
62150,20143
22907,20241
35220,20249
23297,20363
60801,20439
69453,20534
55167,20587
59536,20587
71299,20587
64576,20598
70230,20619
20763,20651
20763,20652
20763,20655
68648,20691
36503,20727
60360,20742
66958,20742
21192,20792
21889,20792
24147,20792
27590,20792
33877,20792
61895,20792
51884,20801
52216,20801
44144,20855
24163,20910
23297,20957
58570,20957
24147,20968
22187,21117
62041,21117
64646,21117
73455,21117
23132,21150
23132,21170
58495,21170
71277,21206
20930,21315
33178,21315
45525,21315
51598,21315
69632,21315
71436,21315
72721,21315
72890,21315
21613,21356
44144,21409
21595,21453
61037,21498
22244,21502
26974,21502
47650,21502
58495,21502
21186,21805
50782,21818
70537,21840
35220,21860
72528,21889
20548,21945
61895,21945
67599,21945
68648,21945
44144,22237
56913,22237
23710,22278
21043,22286
27840,22301
65513,22549
22327,22589
22677,22589
23233,22589
23710,22589
24147,22589
29070,22589
32329,22589
46360,22589
61895,22589
68140,22589
23132,22850
59092,22979
26094,23118
70616,23120
64516,23130
20666,23170
28408,23182
68815,23206
24147,23260
40075,23260
53347,23260
66958,23260
29189,23312
40075,23391
65109,23422
24040,23434
24147,23434
63431,23434
23132,23452
64598,23523
38149,23534
70616,23584
70230,23617
33877,23824
57523,23824
58477,23824
50782,24091
24147,24104
68648,24143
71837,24143
21922,24157
65904,24188
35322,24251
42071,24251
49765,24251
63732,24251
63880,24251
70230,24251
71387,24251
22087,24252
27669,24252
39952,24252
64055,24339
68597,24339
69422,24339
22979,24459
26052,24459
28241,24459
20763,24601
21571,24601
21889,24601
22327,24601
22482,24601
23675,24601
25678,24601
27840,24601
57523,24601
58011,24601
70379,24601
20601,24671
20881,24671
21730,24671
21980,24671
22397,24671
22495,24671
23949,24671
24147,24671
27203,24671
28175,24671
47818,24671
54735,24671
59339,24671
65398,24671
66287,24671
71723,24671
73973,24671
3,24688
24224,24783
25587,24856
36773,24856
50782,24856
74283,24874
39290,24881
33682,24966
43099,24997
55839,24997
62150,24997
28762,25046
22967,25048
44456,25048
61895,25099
33682,25169
42506,25230
65595,25230
20831,25231
28241,25231
27035,25261
23297,25384
29270,25394
50854,25402
46341,25443
22596,25526
33877,25557
21793,25577
27840,25578
26544,25635
3,25747
24521,25747
28762,25747
58692,25747
61895,25747
72467,25747
40910,25771
46830,25771
70566,25771
33682,25864
64398,25885
62997,25888
68815,25952
25002,26104
42569,26107
61895,26131
28241,26193
24147,26206
22187,26235
72528,26399
25002,26486
33877,26502
45602,26502
57523,26502
72349,26527
25754,26548
23132,26550
62150,26550
20667,26555
20818,26555
34431,26555
37822,26620
33682,26646
35419,26664
52242,26766
70382,26801
66287,26804
32982,26816
22513,26823
22907,26911
21180,26916
21180,26922
61895,26922
21889,26964
28762,26972
65513,26972
60360,27092
20831,27181
42896,27235
25649,27265
21016,27282
21571,27282
21585,27282
22057,27282
22074,27282
22990,27282
23607,27282
23641,27282
24440,27282
24742,27282
27741,27282
38775,27282
42896,27282
54646,27282
60675,27282
65109,27282
65224,27282
66308,27282
70381,27282
71988,27282
20818,27288
22824,27288
51598,27288
64104,27288
21665,27316
22995,27316
24707,27316
25403,27316
34396,27316
34959,27316
43546,27316
50854,27316
27940,27320
34221,27389
68828,27389
42569,27486
56393,27541
58495,27608
58495,27614
71723,27625
58495,27635
58495,27636
20533,27742
22836,27742
25754,27742
61515,27742
68548,27742
72910,27742
42853,27749
68128,27849
43467,27883
65398,27907
28762,27984
66287,28043
69111,28170
22510,28237
48527,28303
58011,28447
62136,28449
29189,28477
26974,28590
27027,28590
35812,28590
55121,28590
65736,28590
20666,28619
57501,28619
20666,28621
20666,28625
71723,28633
38040,28663
68815,28712
24037,28771
23512,28905
65398,28951
45602,28972
71837,28977
71837,28978
22231,28990
24147,28990
27832,28990
33682,28990
68648,29042
35963,29046
59339,29046
35476,29113
20588,29264
18824,29285
57523,29286
28762,29305
66788,29305
69993,29305
72635,29305
73073,29305
20666,29367
24521,29374
28789,29374
1,29510
20667,29510
23100,29510
28302,29510
40075,29510
34932,29542
40075,29542
62207,29637
72147,29637
66981,29660
21634,29672
25023,29699
21634,29719
27840,29719
28193,29719
38626,29719
57523,29719
23259,29722
28789,29722
39952,29722
24911,29801
58477,30095
20548,30144
63732,30144
20555,30231
20972,30253
27510,30270
62068,30415
50854,30416
51505,30416
57501,30416
20964,30465
24911,30465
55873,30465
62805,30465
27141,30480
74366,30612
20666,30617
57501,30617
60581,30672
15844,30715
34431,30831
62805,30852
28267,30975
64337,31092
33775,31265
20873,31296
34162,31296
56587,31296
65109,31296
58212,31304
62136,31390
21399,31492
21131,31498
20555,31514
25313,31514
53994,31567
70230,31756
32909,31845
40075,31850
26052,31853
65398,31998
63835,32012
22689,32041
28789,32044
65315,32068
66981,32073
23394,32116
28789,32116
68851,32116
23675,32145
65513,32163
52892,32183
36159,32191
54598,32191
54598,32192
54598,32194
36159,32196
36159,32198
54598,32198
36159,32200
54598,32200
37255,32214
68328,32220
62805,32245
22231,32409
33547,32409
57501,32409
70616,32409
35426,32418
62136,32512
56357,32556
21016,32624
22021,32624
24191,32624
25383,32624
34769,32624
43682,32624
55167,32624
57523,32628
40075,32629
71165,32775
71165,32790
22194,32937
61895,32968
23675,32981
28583,32981
44168,33023
33682,33060
71400,33060
66016,33068
24774,33133
55808,33152
66605,33192
63732,33241
29574,33290
36935,33290
70230,33369
70230,33396
51846,33401
60009,33404
56913,33406
65736,33406
70050,33406
70935,33406
71751,33406
52892,33492
34221,33552
24151,33608
22808,33619
58477,33621
22501,33635
54090,33635
28762,33662
69606,33670
34530,33714
50782,33817
3,33873
32320,33873
22502,33903
61283,33955
63835,33979
63835,33980
27590,33985
34530,33985
28729,34066
23512,34107
21250,34126
37428,34156
66499,34156
66788,34156
68815,34156
72528,34156
28789,34232
21250,34261
23931,34261
66287,34261
26085,34271
36159,34316
62150,34316
22132,34403
34959,34403
57501,34403
58495,34403
37784,34431
37784,34432
3,34518
26960,34550
26220,34840
61895,34840
64560,34840
60360,34914
37224,34921
22327,34929
54880,34950
37083,34981
69846,34995
66605,35062
54735,35067
23297,35080
68815,35106
69039,35107
26052,35132
35785,35132
62136,35172
53756,35204
61895,35204
65109,35204
37224,35218
65513,35230
60501,35263
23512,35266
63232,35396
37061,35421
21889,35603
33877,35603
62227,35618
22638,35649
59092,35668
20666,35687
24196,35687
22398,35710
22450,35710
22689,35710
24147,35710
58692,35710
62616,35710
63074,35710
70644,35710
71387,35710
22605,35751
20555,35802
23141,35802
24742,35802
25313,35802
27203,35802
27910,35802
29230,35802
35948,35802
42896,35802
43546,35802
44303,35802
65075,35802
69039,35802
43099,35818
61895,35870
65109,35910
21546,35914
54735,35914
33775,35940
37264,35941
24911,35975
27360,36115
47810,36115
70035,36115
72087,36115
68554,36224
27372,36228
20533,36277
22310,36347
21582,36385
22105,36385
34959,36398
35948,36398
61478,36398
28185,36413
71165,36710
72805,36710
58495,36731
21889,36743
27231,36743
65736,36846
20666,36899
24196,36899
27691,36931
45376,36931
62136,36931
67025,36931
33877,36935
60360,36935
20555,36948
20597,36948
20667,36948
20732,36948
20763,36948
20927,36948
21005,36948
21187,36948
21250,36948
21328,36948
21394,36948
21848,36948
21856,36948
22074,36948
22245,36948
22327,36948
22541,36948
22596,36948
22720,36948
22981,36948
22983,36948
23100,36948
23132,36948
23193,36948
23233,36948
23512,36948
23594,36948
23675,36948
23710,36948
23795,36948
24147,36948
25523,36948
26794,36948
27027,36948
27203,36948
27308,36948
27940,36948
28173,36948
28722,36948
28789,36948
28824,36948
33171,36948
34223,36948
34656,36948
34968,36948
35419,36948
35812,36948
35948,36948
38590,36948
39320,36948
40075,36948
40393,36948
42896,36948
43099,36948
43546,36948
44303,36948
46306,36948
47855,36948
48358,36948
51613,36948
52144,36948
53756,36948
56107,36948
60222,36948
61895,36948
62980,36948
63299,36948
65109,36948
65353,36948
65654,36948
66062,36948
66868,36948
68430,36948
68683,36948
68714,36948
68954,36948
61530,37062
29334,37161
52242,37178
64109,37200
22495,37211
27304,37339
61530,37369
62041,37369
37700,37392
27590,37397
27719,37397
61895,37397
20881,37414
21264,37414
21846,37414
28241,37414
35948,37414
53347,37414
66958,37414
20555,37491
20601,37491
21250,37491
21422,37491
21933,37491
21949,37491
22074,37491
22482,37491
22961,37491
32696,37491
33547,37491
39692,37491
42894,37491
48358,37491
50854,37491
53756,37491
54631,37491
57501,37491
65075,37491
70230,37491
20555,37492
20813,37492
21250,37492
21708,37492
22074,37492
22689,37492
27203,37492
43099,37492
44303,37492
46360,37492
48329,37492
48358,37492
53347,37492
53756,37492
54631,37492
56393,37492
58495,37492
63732,37492
65109,37492
71387,37492
72055,37492
32526,37493
50854,37493
70230,37493
72982,37493
23061,37494
27360,37494
35419,37494
68571,37499
33877,37502
48358,37502
20818,37506
53180,37578
28241,37612
22140,37626
68430,37633
28241,37668
65398,37668
53756,37727
62774,37727
24911,37738
54276,37797
65640,37797
69501,37797
53465,37846
20972,37847
25530,37847
53465,37847
27203,37939
29264,37939
22775,37955
23297,37955
29334,37955
57523,37955
67112,37955
28789,37961
62725,37989
62227,38119
49497,38134
61279,38196
22502,38202
51524,38210
65109,38210
58495,38224
62207,38240
33877,38245
23297,38257
23297,38361
29076,38361
58570,38361
70537,38361
72635,38361
20831,38397
50782,38404
20930,38431
29189,38564
69401,38582
33682,38616
27203,38650
70230,38650
28789,38655
62116,38663
35139,38678
56913,38695
71165,38770
34918,38802
36373,38802
44144,38802
66788,38802
22449,38808
22218,38879
36080,38879
62116,38918
44144,38949
28241,38968
26793,39051
23092,39111
59111,39111
70505,39111
27141,39113
24224,39171
22332,39199
69642,39199
21208,39227
23641,39227
23734,39227
26758,39227
28193,39227
32915,39227
34726,39227
34842,39227
36933,39227
38180,39227
69926,39227
53756,39321
72528,39321
73078,39321
24861,39370
44388,39370
24398,39417
58495,39417
20630,39451
22613,39451
22720,39472
26052,39512
33775,39512
33877,39512
39187,39512
44144,39512
46341,39512
50854,39512
33877,39515
62136,39529
61895,39549
20666,39554
27141,39571
27372,39633
58495,39635
45749,39739
23794,39742
66499,39742
67367,39764
36085,39818
71723,39840
20680,39875
25910,39875
27832,39875
32320,39875
69374,39875
55873,39876
33877,39950
53347,39950
54090,39950
44144,39957
65904,40012
59536,40026
71299,40026
65195,40028
34530,40043
54598,40080
20780,40116
1,40123
20548,40123
20612,40123
21634,40123
22482,40123
25678,40123
27840,40123
28193,40123
38626,40123
57523,40123
68683,40123
70230,40123
27308,40165
64251,40224
61361,40284
72528,40308
23675,40336
23675,40338
65513,40433
20881,40497
27159,40509
70007,40597
20555,40618
21394,40618
22327,40618
22386,40618
23132,40618
24147,40618
24398,40618
27360,40618
32329,40618
45602,40618
49497,40618
61895,40618
63431,40618
72805,40618
60558,40620
66788,40655
26890,40659
50854,40660
53756,40660
56357,40660
58495,40660
23067,40764
64576,40816
61895,40872
71723,40872
71723,40873
20881,40875
28241,40875
33877,40875
61895,40875
72149,40875
64060,40887
20682,40888
25002,40891
28583,40891
53481,40891
64109,40891
68683,40949
28302,40962
20616,40972
25678,40972
27034,40972
46341,40972
66499,40972
73522,40972
62510,41008
25678,41018
27034,41018
50831,41036
58495,41057
61234,41057
23427,41062
25678,41064
27034,41064
45426,41064
72110,41064
33682,41076
72109,41076
72467,41076
21250,41085
21647,41085
38626,41197
40612,41197
20555,41201
25678,41217
27034,41217
66499,41217
33186,41307
36179,41319
47541,41319
27940,41328
29270,41328
1,41331
20548,41331
20694,41331
20881,41331
21234,41331
21394,41331
21585,41331
22074,41331
22510,41331
22907,41331
24147,41331
24742,41331
27936,41331
28286,41331
28301,41331
28524,41331
28561,41331
33476,41331
33773,41331
33775,41331
33877,41331
34208,41331
35029,41331
36798,41331
42896,41331
45376,41331
47961,41331
49604,41331
50149,41331
57778,41331
59326,41331
60252,41331
62136,41331
65337,41331
65775,41331
66136,41331
66499,41331
67012,41331
68308,41331
62021,41333
28762,41389
58212,41389
60009,41389
21264,41421
21422,41430
25678,41430
27034,41430
68328,41430
70230,41448
37224,41469
58212,41490
42817,41589
69374,41594
60360,41600
55909,41612
33877,41615
69417,41649
44144,41654
22836,41711
61895,41762
62136,41762
69039,41762
26220,41814
51414,41814
21250,41961
48358,41961
72528,41961
18844,41984
33171,42027
48358,42027
21546,42064
25678,42064
27034,42064
27354,42106
33775,42106
40075,42106
47650,42126
57523,42130
34530,42151
67599,42151
46377,42153
48527,42153
60360,42155
58495,42156
61234,42156
70075,42192
68683,42260
21568,42289
55814,42342
65775,42354
66499,42354
71914,42354
47650,42412
20555,42413
34630,42432
54749,42432
54749,42438
70559,42439
22450,42440
40301,42440
46360,42440
70543,42440
70543,42442
22450,42443
24224,42443
25523,42443
26085,42443
72528,42443
22450,42444
42772,42447
62616,42447
22450,42448
24102,42449
27901,42449
22450,42450
21372,42451
21526,42451
23452,42451
32696,42451
57523,42451
60675,42451
65109,42451
70559,42451
71988,42451
22450,42452
23512,42452
29599,42452
47511,42452
54749,42452
62616,42452
36159,42461
69417,42473
27528,42478
57249,42500
65904,42518
62980,42536
62116,42538
36985,42589
66287,42589
23526,42631
25678,42631
27034,42631
54735,42631
66499,42631
66788,42631
68328,42631
71723,42631
20881,42652
23297,42652
59536,42664
72805,42664
58212,42679
44144,42708
21582,42756
24040,42756
55167,42756
33877,42778
21730,42783
22105,42783
23675,42783
24147,42783
40075,42783
49165,42783
50619,42783
60252,42783
25313,42833
22775,42834
32982,42834
34630,42834
58495,42842
61895,42845
33682,42874
34959,42949
68683,42952
33682,42955
65904,42962
52339,42981
34221,42988
58495,42989
22775,43016
23055,43016
32982,43016
60801,43016
57383,43054
40674,43102
62150,43200
40455,43201
62227,43239
33877,43354
42386,43354
71667,43354
73011,43354
73646,43354
28762,43371
34530,43371
35463,43371
36159,43371
67461,43371
21501,43374
22510,43374
23137,43374
24352,43374
26094,43374
26738,43374
28789,43374
32741,43374
33118,43374
34396,43374
34769,43374
36159,43374
53396,43374
54498,43374
63960,43374
27203,43382
22638,43416
27203,43419
49497,43419
58011,43438
23468,43445
58570,43445
28754,43449
57778,43449
20881,43474
28789,43502
27203,43505
49559,43508
21742,43522
22996,43522
56357,43522
61895,43522
62021,43522
71583,43522
68741,43579
23132,43637
20881,43651
28241,43651
27840,43695
20881,43715
59326,43718
70715,43798
37700,43805
28267,43863
27590,43965
27840,43965
51598,43965
53994,43965
61895,43993
24911,44011
54119,44075
69401,44104
21936,44139
39187,44139
23949,44161
74283,44211
73492,44253
27590,44278
53756,44291
61037,44315
23132,44360
65775,44365
61361,44366
20666,44387
20666,44388
21962,44388
24196,44389
33186,44408
24151,44410
36985,44417
20806,44435
44168,44475
71165,44494
44144,44502
44144,44506
28789,44518
72467,44518
72467,44521
20666,44556
57501,44556
3,44566
23624,44601
70382,44604
73078,44604
23247,44624
27807,44640
35426,44640
23675,44643
48358,44643
72206,44643
20881,44690
24889,44717
49682,44721
21394,44736
21394,44737
21394,44738
21394,44739
21394,44740
21438,44758
62805,44807
44144,44808
24759,44811
25002,44873
27840,44873
64052,44873
20591,44891
22502,44891
22595,44891
23084,44891
23100,44891
23416,44891
27590,44891
27807,44891
27877,44891
28604,44891
33773,44891
34607,44891
34740,44891
34887,44891
35232,44891
35426,44891
35441,44891
35991,44891
37061,44891
37157,44891
38149,44891
38705,44891
40075,44891
41454,44891
41949,44891
44144,44891
47930,44891
49165,44891
50854,44891
54646,44891
56653,44891
60360,44891
60581,44891
63431,44891
68542,44899
34520,44926
44144,44993
56290,44993
66958,44993
72467,44998
23054,44999
70715,44999
72467,44999
21945,45004
68683,45028
1,45066
21936,45098
20627,45117
62227,45121
21936,45124
23100,45124
25131,45124
28241,45124
33877,45124
28267,45132
33158,45147
20732,45152
24911,45152
28241,45152
22231,45165
34530,45175
72467,45178
22327,45209
27867,45209
28789,45209
53396,45209
59092,45209
62980,45215
22502,45216
44144,45218
18844,45223
25002,45251
59092,45277
23297,45280
65721,45280
23100,45340
24765,45340
27940,45340
20687,45348
56913,45353
53994,45378
25678,45391
62150,45391
21585,45394
27452,45394
35441,45394
40008,45394
40301,45394
70018,45394
72467,45464
24911,45468
47245,45502
65360,45517
70007,45540
41454,45544
68648,45619
71837,45619
33682,45624
23247,45670
23533,45670
34150,45670
47109,45670
70230,45678
62116,45689
21679,45707
62116,45707
27977,45720
53003,45764
72480,45806
2,45808
22316,45808
22327,45808
23132,45808
23949,45808
24147,45808
26015,45808
27447,45808
33178,45808
61895,45808
70616,45808
20881,45844
23132,45864
27159,45864
24911,45906
20964,45909
62041,45909
22413,45922
22957,45922
23297,45922
56357,45922
27141,45927
39768,45927
71165,45927
62207,45944
23297,45945
20881,45979
22502,45979
26595,45992
22495,46004
28193,46004
70550,46008
20881,46010
33682,46010
25002,46017
46172,46017
27936,46018
53680,46018
65398,46037
20533,46041
22613,46045
43071,46056
25915,46059
62927,46075
20799,46087
20881,46087
21585,46087
24147,46087
24521,46087
33750,46087
34162,46087
44475,46087
46360,46087
63431,46087
63732,46087
64646,46087
70917,46087
20612,46090
70230,46090
58212,46113
33682,46117
60690,46181
64109,46185
21889,46262
23675,46262
23949,46262
24147,46262
24452,46262
25131,46262
44144,46262
71583,46262
21715,46270
21846,46270
44144,46270
23624,46347
61895,46356
72635,46398
25403,46403
26094,46403
63835,46430
72467,46464
41454,46481
21933,46509
50782,46509
67658,46532
20555,46535
22147,46535
24707,46535
25313,46535
27203,46535
43546,46535
61895,46535
62041,46535
65704,46535
68815,46535
69057,46535
28789,46545
63732,46545
59339,46568
70230,46577
27199,46592
44144,46592
23132,46594
23132,46611
46360,46617
64646,46617
72528,46617
44144,46678
22482,46682
23512,46682
61895,46682
70230,46682
24260,46694
27840,46694
26052,46703
60614,46732
20763,46735
20818,46735
22688,46735
65195,46735
54045,46751
35991,46759
62805,46770
35858,46777
69417,46777
65398,46785
23624,46805
21511,46863
23416,46883
21511,46894
34530,46895
21257,46905
24147,46915
28762,46915
64443,46915
22998,46916
69183,46924
23675,46953
48439,46977
27940,46980
28241,46980
29189,46980
20606,47004
21762,47004
21826,47004
21933,47004
23100,47004
23132,47004
23233,47004
24147,47004
25523,47004
27203,47004
28241,47004
28762,47004
37729,47004
63880,47004
63950,47004
44144,47007
60009,47007
22659,47019
52242,47027
33682,47051
65089,47051
21665,47071
64052,47089
33162,47126
2,47144
23675,47172
27840,47176
43473,47207
27719,47212
20601,47242
42853,47242
23394,47289
24911,47301
53398,47338
58212,47352
23675,47361
37968,47371
46341,47371
50782,47371
71331,47372
61572,47384
27840,47436
41104,47456
60614,47467
20831,47492
18809,47518
53994,47548
47813,47558
26475,47560
26085,47577
20545,47633
25388,47633
27719,47633
29291,47633
66287,47633
69417,47633
35948,47648
46741,47648
2,47675
21568,47675
22245,47675
23132,47675
24147,47675
70230,47675
53994,47697
21248,47702
27840,47739
61478,47760
23791,47781
70075,47781
62021,47808
74045,47808
70264,47843
22510,47859
54045,47902
38590,47903
66471,47903
66958,47913
62136,47925
64109,47928
53680,47931
44144,47937
71165,47962
40075,47969
29345,47971
15844,47974
37784,48004
37968,48004
65787,48004
27840,48018
71165,48021
71165,48022
28241,48034
65787,48092
62980,48096
28473,48118
27840,48121
27840,48136
33921,48137
59536,48197
22723,48245
72177,48249
21377,48286
33501,48286
